row_id,label,group,source_path,source_sha256,official_split
11,fabric,741eb184bef9a78cfd0d9c8e5e13a5438b40b565c18ae9b6ca5c49f546f04e5e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_012_new.jpg,741eb184bef9a78cfd0d9c8e5e13a5438b40b565c18ae9b6ca5c49f546f04e5e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
12,fabric,4b34f63f4408ee70f792a5b13489ef0b8bc9f48246c81c1a91cae59e54bcb024,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_013_new.jpg,4b34f63f4408ee70f792a5b13489ef0b8bc9f48246c81c1a91cae59e54bcb024,UNSPECIFIED_BY_PRIMARY_ARCHIVE
13,fabric,36e1bb3d1280fca8c313fe2f464fb654d0c64f06a0fb75f57f618571cc59b480,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_014_new.jpg,36e1bb3d1280fca8c313fe2f464fb654d0c64f06a0fb75f57f618571cc59b480,UNSPECIFIED_BY_PRIMARY_ARCHIVE
14,fabric,25f09dac4de8d573cef2d0b91f55683de39f4682997ac8e54c0f3b3fbf69be0c,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_015_new.jpg,25f09dac4de8d573cef2d0b91f55683de39f4682997ac8e54c0f3b3fbf69be0c,UNSPECIFIED_BY_PRIMARY_ARCHIVE
15,fabric,ec2ccaa61eb1c003d84b12b6db31d6225a6d3770ff2b09592f8e1d067754c366,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_016_new.jpg,ec2ccaa61eb1c003d84b12b6db31d6225a6d3770ff2b09592f8e1d067754c366,UNSPECIFIED_BY_PRIMARY_ARCHIVE
16,fabric,d41f2c7994c68c13f6075ec2d0377a71ac3815c7bb826c0c1eb9005226c52930,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_017_new.jpg,d41f2c7994c68c13f6075ec2d0377a71ac3815c7bb826c0c1eb9005226c52930,UNSPECIFIED_BY_PRIMARY_ARCHIVE
17,fabric,3a3c972fba1bb313816ee776c571dce1af1601feb5b9ebcc61a1817adc475811,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_018_new.jpg,3a3c972fba1bb313816ee776c571dce1af1601feb5b9ebcc61a1817adc475811,UNSPECIFIED_BY_PRIMARY_ARCHIVE
18,fabric,6ef09efd985f1c11b0daba9bf2e25ee74a7a80b9c41d2937954fab8a03e4090e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_019_new.jpg,6ef09efd985f1c11b0daba9bf2e25ee74a7a80b9c41d2937954fab8a03e4090e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
19,fabric,fe5911bfe1e42e29cd92725eba6be041d355c0deac96a0b8370c878412c41ac8,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_020_new.jpg,fe5911bfe1e42e29cd92725eba6be041d355c0deac96a0b8370c878412c41ac8,UNSPECIFIED_BY_PRIMARY_ARCHIVE
20,fabric,712cda8ab8676c65c73971c74732ececdae78be2b0074c39d1a28a1be322fe78,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_021_new.jpg,712cda8ab8676c65c73971c74732ececdae78be2b0074c39d1a28a1be322fe78,UNSPECIFIED_BY_PRIMARY_ARCHIVE
21,fabric,dcbb3643a8239338c575bc524310fac1b20cea0a6bfd4b89b5f500f973b1bc0c,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_022_new.jpg,dcbb3643a8239338c575bc524310fac1b20cea0a6bfd4b89b5f500f973b1bc0c,UNSPECIFIED_BY_PRIMARY_ARCHIVE
22,fabric,e08be71b12d8a7fed504cdaa25d40fda0ec42f581a24143720853170b5e54340,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_023_new.jpg,e08be71b12d8a7fed504cdaa25d40fda0ec42f581a24143720853170b5e54340,UNSPECIFIED_BY_PRIMARY_ARCHIVE
23,fabric,1e0d93f3e8c7ecebda1d96bb8ba61742f3e15ffdf1c461914be97fb79e16d7ff,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_024_new.jpg,1e0d93f3e8c7ecebda1d96bb8ba61742f3e15ffdf1c461914be97fb79e16d7ff,UNSPECIFIED_BY_PRIMARY_ARCHIVE
24,fabric,ad497be8852e1ed5cdbd028eefc9d51701819d83bdfa1e3b48b072b9b43286cd,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_025_new.jpg,ad497be8852e1ed5cdbd028eefc9d51701819d83bdfa1e3b48b072b9b43286cd,UNSPECIFIED_BY_PRIMARY_ARCHIVE
25,fabric,40c936c0392f9be5b993206c571402d20a422d0cc1fbbddbcd0f204ab4b1f2e4,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_026_new.jpg,40c936c0392f9be5b993206c571402d20a422d0cc1fbbddbcd0f204ab4b1f2e4,UNSPECIFIED_BY_PRIMARY_ARCHIVE
26,fabric,d55693391d197e3d86834c0167b10857d20eda8c5ecb3d9afce367c0f943c6e7,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_027_new.jpg,d55693391d197e3d86834c0167b10857d20eda8c5ecb3d9afce367c0f943c6e7,UNSPECIFIED_BY_PRIMARY_ARCHIVE
27,fabric,94fb59ac1237c9cdde0e7adc2e1207faa94cc509500bdf91f4109ef92a041b32,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_028_new.jpg,94fb59ac1237c9cdde0e7adc2e1207faa94cc509500bdf91f4109ef92a041b32,UNSPECIFIED_BY_PRIMARY_ARCHIVE
28,fabric,1d186fc00fdedd4928272573c2d952ceed0a032f3d8faac1871047c91239d051,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_029_new.jpg,1d186fc00fdedd4928272573c2d952ceed0a032f3d8faac1871047c91239d051,UNSPECIFIED_BY_PRIMARY_ARCHIVE
29,fabric,848c5e3b72918db4b6a2f8d2bf8a1f7754ff47a9f56167826fc670f100745118,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_030_new.jpg,848c5e3b72918db4b6a2f8d2bf8a1f7754ff47a9f56167826fc670f100745118,UNSPECIFIED_BY_PRIMARY_ARCHIVE
30,fabric,2bd4bc6991d38dceb90199ef37b9703ead1957dc61b7163c9d0ceed57bbd8c95,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_031_new.jpg,2bd4bc6991d38dceb90199ef37b9703ead1957dc61b7163c9d0ceed57bbd8c95,UNSPECIFIED_BY_PRIMARY_ARCHIVE
31,fabric,e54dd721af14363ca3376ec5991785c97e1d5b0780165c377239f6c194b814de,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_032_new.jpg,e54dd721af14363ca3376ec5991785c97e1d5b0780165c377239f6c194b814de,UNSPECIFIED_BY_PRIMARY_ARCHIVE
32,fabric,847d659ff6908d50fc8e61ac6ac1afa579716a083af217575fd68f2ee1dee85a,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_033_new.jpg,847d659ff6908d50fc8e61ac6ac1afa579716a083af217575fd68f2ee1dee85a,UNSPECIFIED_BY_PRIMARY_ARCHIVE
33,fabric,90f5862b420944b3b30f9821b6b9bb9a3275c7e2b6b1b46bbd5327451ba35fe1,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_034_new.jpg,90f5862b420944b3b30f9821b6b9bb9a3275c7e2b6b1b46bbd5327451ba35fe1,UNSPECIFIED_BY_PRIMARY_ARCHIVE
34,fabric,2962a201dc6a6a9fd12351d9bb0f032ed29b9c55af2430c4e011f5ed2f16ef97,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_035_new.jpg,2962a201dc6a6a9fd12351d9bb0f032ed29b9c55af2430c4e011f5ed2f16ef97,UNSPECIFIED_BY_PRIMARY_ARCHIVE
35,fabric,f6e38cd989bc21f3b853e7d46f1ec43425087830c844db26276c7fae55a41231,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_036_new.jpg,f6e38cd989bc21f3b853e7d46f1ec43425087830c844db26276c7fae55a41231,UNSPECIFIED_BY_PRIMARY_ARCHIVE
36,fabric,4e48ac47b5e8a62f78d9299bac0ff8df1c1a5eff94cf7e28f41b3cc52dc56dd0,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_037_new.jpg,4e48ac47b5e8a62f78d9299bac0ff8df1c1a5eff94cf7e28f41b3cc52dc56dd0,UNSPECIFIED_BY_PRIMARY_ARCHIVE
37,fabric,bae7e24d5eec7e2d83058cee60b0c009fab7f3b5d746779db157d0620db96a97,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_038_new.jpg,bae7e24d5eec7e2d83058cee60b0c009fab7f3b5d746779db157d0620db96a97,UNSPECIFIED_BY_PRIMARY_ARCHIVE
38,fabric,c9375894cb697ffc92e95e43f954fa13d1687a0ffc92187a7e514dcd6b456dfd,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_039_new.jpg,c9375894cb697ffc92e95e43f954fa13d1687a0ffc92187a7e514dcd6b456dfd,UNSPECIFIED_BY_PRIMARY_ARCHIVE
39,fabric,575e86eb3152d539e0f556dae4d3bd45f348efd66e35d42fa2e932c1171d9d60,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_040_new.jpg,575e86eb3152d539e0f556dae4d3bd45f348efd66e35d42fa2e932c1171d9d60,UNSPECIFIED_BY_PRIMARY_ARCHIVE
40,fabric,f585e3386eaa30c283696978efd3e0ce9ec71ad24569dd1120167a0ab941106e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_041_new.jpg,f585e3386eaa30c283696978efd3e0ce9ec71ad24569dd1120167a0ab941106e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
41,fabric,91ae8714a015f6684e5a3c29f330fac7cee69b688f0cbbc8da3c64c2628473e7,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_042_new.jpg,91ae8714a015f6684e5a3c29f330fac7cee69b688f0cbbc8da3c64c2628473e7,UNSPECIFIED_BY_PRIMARY_ARCHIVE
42,fabric,6ab149df2e28eb89ebe96dda8f0d2b077fa7c83d9319dcaf3c3555b7e9a0a677,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_043_new.jpg,6ab149df2e28eb89ebe96dda8f0d2b077fa7c83d9319dcaf3c3555b7e9a0a677,UNSPECIFIED_BY_PRIMARY_ARCHIVE
43,fabric,36d4553a537202d6f90c41173ca9ae873a6fa2a00aa3c7aef15605e705733e56,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_044_new.jpg,36d4553a537202d6f90c41173ca9ae873a6fa2a00aa3c7aef15605e705733e56,UNSPECIFIED_BY_PRIMARY_ARCHIVE
44,fabric,b20303da647a3620159ee487bf33e922df5a7da02afd8b53a134c91340c7cb11,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_045_new.jpg,b20303da647a3620159ee487bf33e922df5a7da02afd8b53a134c91340c7cb11,UNSPECIFIED_BY_PRIMARY_ARCHIVE
45,fabric,b38c0a0c26b59da0ac866bad5d873bcced3d4af962cadf6ef9f803071cb6b231,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_046_new.jpg,b38c0a0c26b59da0ac866bad5d873bcced3d4af962cadf6ef9f803071cb6b231,UNSPECIFIED_BY_PRIMARY_ARCHIVE
46,fabric,a775a257d8020d78d5476ce912ff1cbb3331c780a63aa456458ceb5151a32ad0,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_047_new.jpg,a775a257d8020d78d5476ce912ff1cbb3331c780a63aa456458ceb5151a32ad0,UNSPECIFIED_BY_PRIMARY_ARCHIVE
47,fabric,3f0f45b68d74909ac1704ee5efb9f49c92546cc3455a18d5114902cb246748bf,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_048_new.jpg,3f0f45b68d74909ac1704ee5efb9f49c92546cc3455a18d5114902cb246748bf,UNSPECIFIED_BY_PRIMARY_ARCHIVE
48,fabric,0b2a7e062ebe909dd332e25b75a73e9cc0db212e52b68a53b127a467ed39dd74,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_049_new.jpg,0b2a7e062ebe909dd332e25b75a73e9cc0db212e52b68a53b127a467ed39dd74,UNSPECIFIED_BY_PRIMARY_ARCHIVE
49,fabric,7b9aff195c1ea951c89e50703340cace1e65d6dfd857d72883de19acedd179eb,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_moderate_050_new.jpg,7b9aff195c1ea951c89e50703340cace1e65d6dfd857d72883de19acedd179eb,UNSPECIFIED_BY_PRIMARY_ARCHIVE
50,fabric,0deb52aaca84453f3e9318885fed6a2e9627db8a21118677e7ce990393b59e48,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_001_new.jpg,0deb52aaca84453f3e9318885fed6a2e9627db8a21118677e7ce990393b59e48,UNSPECIFIED_BY_PRIMARY_ARCHIVE
51,fabric,92a5a1046f6bc3337d53c0eb6c8688306eb0e0ae8e93aed3b3fb7f7aee68b239,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_002_new.jpg,92a5a1046f6bc3337d53c0eb6c8688306eb0e0ae8e93aed3b3fb7f7aee68b239,UNSPECIFIED_BY_PRIMARY_ARCHIVE
52,fabric,be118d0a66ba4a8694648fbf2d614ccc51551e9916450cfe996834fbb419aee2,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_003_new.jpg,be118d0a66ba4a8694648fbf2d614ccc51551e9916450cfe996834fbb419aee2,UNSPECIFIED_BY_PRIMARY_ARCHIVE
53,fabric,4fbfd08a7e91579aa54071d2c07f1aef024c52d9fee338e2ba1c17a17b04bb44,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_004_new.jpg,4fbfd08a7e91579aa54071d2c07f1aef024c52d9fee338e2ba1c17a17b04bb44,UNSPECIFIED_BY_PRIMARY_ARCHIVE
54,fabric,788877013df7368114f5b19e4bd65db132ab455c742138e76f070493827a3ab4,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_005_new.jpg,788877013df7368114f5b19e4bd65db132ab455c742138e76f070493827a3ab4,UNSPECIFIED_BY_PRIMARY_ARCHIVE
55,fabric,9d2847e0b2f0cef7219287b9f3a2cf2343175037c966441cf2a9c229e074bf93,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_006_new.jpg,9d2847e0b2f0cef7219287b9f3a2cf2343175037c966441cf2a9c229e074bf93,UNSPECIFIED_BY_PRIMARY_ARCHIVE
56,fabric,0814fc3eebec878512d367516641b5e5b042775d9b8dd23cd4335121914b5858,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_007_new.jpg,0814fc3eebec878512d367516641b5e5b042775d9b8dd23cd4335121914b5858,UNSPECIFIED_BY_PRIMARY_ARCHIVE
57,fabric,1d0e28eb4c4a9056cda7e5994921395c96064920d095235d9742ae37afe7b7b1,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_008_new.jpg,1d0e28eb4c4a9056cda7e5994921395c96064920d095235d9742ae37afe7b7b1,UNSPECIFIED_BY_PRIMARY_ARCHIVE
58,fabric,be3bfabfaf5e9421d2dc9c6895090d35f94a95f5739ef270812eff724ed7c89a,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_009_new.jpg,be3bfabfaf5e9421d2dc9c6895090d35f94a95f5739ef270812eff724ed7c89a,UNSPECIFIED_BY_PRIMARY_ARCHIVE
59,fabric,989760196b0744e1a21da2e78b811eeea93233839b8d033aa95502ee9658ce53,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_010_new.jpg,989760196b0744e1a21da2e78b811eeea93233839b8d033aa95502ee9658ce53,UNSPECIFIED_BY_PRIMARY_ARCHIVE
60,fabric,deb91cfeccff1345fedd7163bba9380757683bb4f5b0f2e0b65b05eb8a9bc552,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_011_new.jpg,deb91cfeccff1345fedd7163bba9380757683bb4f5b0f2e0b65b05eb8a9bc552,UNSPECIFIED_BY_PRIMARY_ARCHIVE
61,fabric,df03b29d9c2d26b543bbb82337936716a5d04a29ec7e1bfc334149c68e3057ca,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_012_new.jpg,df03b29d9c2d26b543bbb82337936716a5d04a29ec7e1bfc334149c68e3057ca,UNSPECIFIED_BY_PRIMARY_ARCHIVE
62,fabric,281ef5c6c0eba0ad9c3a7bd7cdb1034ff84a02ae0b4479c151de783b2e601d0d,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_013_new.jpg,281ef5c6c0eba0ad9c3a7bd7cdb1034ff84a02ae0b4479c151de783b2e601d0d,UNSPECIFIED_BY_PRIMARY_ARCHIVE
63,fabric,964d63935f81f7ee36f93766fe9d695504be0cc2194f3ed75d4ca8e58dc90b4e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_014_new.jpg,964d63935f81f7ee36f93766fe9d695504be0cc2194f3ed75d4ca8e58dc90b4e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
64,fabric,2e97fa8d6a3ced2d10ecac6f8ce3b4a9159a724befe11645f9cb5dc45cf525e3,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_015_new.jpg,2e97fa8d6a3ced2d10ecac6f8ce3b4a9159a724befe11645f9cb5dc45cf525e3,UNSPECIFIED_BY_PRIMARY_ARCHIVE
65,fabric,cd58e5523c4be72827dc718a7a7482019811bd596dc5846285cb9d55d5c15f5e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_016_new.jpg,cd58e5523c4be72827dc718a7a7482019811bd596dc5846285cb9d55d5c15f5e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
66,fabric,500f22a2010b8897855ab0abe3fc8782e1b32ef3ee7be0d3c014cbe00e77cd15,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_017_new.jpg,500f22a2010b8897855ab0abe3fc8782e1b32ef3ee7be0d3c014cbe00e77cd15,UNSPECIFIED_BY_PRIMARY_ARCHIVE
67,fabric,e741121342cbbb8ad9ea665c6e7d79ccceb29f23c10c9325c63c692db6ee42af,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_018_new.jpg,e741121342cbbb8ad9ea665c6e7d79ccceb29f23c10c9325c63c692db6ee42af,UNSPECIFIED_BY_PRIMARY_ARCHIVE
68,fabric,d355ae4cfc444725cf82b874f642604da4f458a10f15df3cf7d3e6a3ffec83fb,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_019_new.jpg,d355ae4cfc444725cf82b874f642604da4f458a10f15df3cf7d3e6a3ffec83fb,UNSPECIFIED_BY_PRIMARY_ARCHIVE
69,fabric,74137069832b91c0f1b2ed8ef799e84702c32abc426ba7715488f6a5ae1d7370,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_020_new.jpg,74137069832b91c0f1b2ed8ef799e84702c32abc426ba7715488f6a5ae1d7370,UNSPECIFIED_BY_PRIMARY_ARCHIVE
70,fabric,7488340d6661e0155ce1c22634b77f4a5093d040bca06317c5289936c5e80137,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_021_new.jpg,7488340d6661e0155ce1c22634b77f4a5093d040bca06317c5289936c5e80137,UNSPECIFIED_BY_PRIMARY_ARCHIVE
71,fabric,fb37379eb28f9da3e14b1f6768e0e8cf32f997bc2ba713c5cbe46cae374118da,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_022_new.jpg,fb37379eb28f9da3e14b1f6768e0e8cf32f997bc2ba713c5cbe46cae374118da,UNSPECIFIED_BY_PRIMARY_ARCHIVE
72,fabric,5ff0c071671dd61d28384187535ab04004133c993abb55a290a3a664b38c84fc,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_023_new.jpg,5ff0c071671dd61d28384187535ab04004133c993abb55a290a3a664b38c84fc,UNSPECIFIED_BY_PRIMARY_ARCHIVE
73,fabric,b3d50c9cdeecb4214b26fdcdf00c39ff0c804bb759b30336986967eeb5eb0d46,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_024_new.jpg,b3d50c9cdeecb4214b26fdcdf00c39ff0c804bb759b30336986967eeb5eb0d46,UNSPECIFIED_BY_PRIMARY_ARCHIVE
74,fabric,7035a12878d43b4b7f9672dd7b8991de939cd6e904bdf7d00412b0e685e61471,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_025_new.jpg,7035a12878d43b4b7f9672dd7b8991de939cd6e904bdf7d00412b0e685e61471,UNSPECIFIED_BY_PRIMARY_ARCHIVE
75,fabric,be60392daf4cb73530342337ee7b0a51fd9167a00245f7003b37f469f4c2e52b,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_026_new.jpg,be60392daf4cb73530342337ee7b0a51fd9167a00245f7003b37f469f4c2e52b,UNSPECIFIED_BY_PRIMARY_ARCHIVE
76,fabric,7785bf8b276a81c64b48c1b9114ba987febd6c7d60e5d041732558de9f20d1c5,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_027_new.jpg,7785bf8b276a81c64b48c1b9114ba987febd6c7d60e5d041732558de9f20d1c5,UNSPECIFIED_BY_PRIMARY_ARCHIVE
77,fabric,f53eaf832f0952437576b629fcdcb6f048f5fd35f471c230d757152890bdb597,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_028_new.jpg,f53eaf832f0952437576b629fcdcb6f048f5fd35f471c230d757152890bdb597,UNSPECIFIED_BY_PRIMARY_ARCHIVE
78,fabric,ec16199db2a000363f54495ce6ece64a2d93ca54ec8d0e8e13596159cc4d378c,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_029_new.jpg,ec16199db2a000363f54495ce6ece64a2d93ca54ec8d0e8e13596159cc4d378c,UNSPECIFIED_BY_PRIMARY_ARCHIVE
79,fabric,ed59c3fc0fbf68746244a643d25d1870c78ab5f2b2e0183348c14f09bdf43aa5,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_030_new.jpg,ed59c3fc0fbf68746244a643d25d1870c78ab5f2b2e0183348c14f09bdf43aa5,UNSPECIFIED_BY_PRIMARY_ARCHIVE
80,fabric,736aca0251bdd04ca54934d8f68b700341a2234a9fd4b9aeadfe9deaa20d795e,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_031_new.jpg,736aca0251bdd04ca54934d8f68b700341a2234a9fd4b9aeadfe9deaa20d795e,UNSPECIFIED_BY_PRIMARY_ARCHIVE
81,fabric,66dc0770009125bb64b86588f03c8dc5739715582f1499d2bf965a016fb1a807,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_032_new.jpg,66dc0770009125bb64b86588f03c8dc5739715582f1499d2bf965a016fb1a807,UNSPECIFIED_BY_PRIMARY_ARCHIVE
82,fabric,26c6a3180990d0048a2f1cbe47c259908db0c07de6a4cb955e04c61733b47406,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_033_new.jpg,26c6a3180990d0048a2f1cbe47c259908db0c07de6a4cb955e04c61733b47406,UNSPECIFIED_BY_PRIMARY_ARCHIVE
83,fabric,56a4b96e2e8aa25d5df1abfc5e86ec5622e93fc36dedc81a3f60e97206ac7ffc,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_034_new.jpg,56a4b96e2e8aa25d5df1abfc5e86ec5622e93fc36dedc81a3f60e97206ac7ffc,UNSPECIFIED_BY_PRIMARY_ARCHIVE
84,fabric,7f20d653e8d2d2331faa113e88187c19b32d48d5fe619a07fc0932c16f0205b9,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_035_new.jpg,7f20d653e8d2d2331faa113e88187c19b32d48d5fe619a07fc0932c16f0205b9,UNSPECIFIED_BY_PRIMARY_ARCHIVE
85,fabric,65b4fcc4c32f25b3a5c2c11574e773e2bd85d14d39dd6084679d3417ebb9735d,data/confirmatory_sources/FMD/extracted/image/fabric/fabric_object_036_new.jpg,65b4fcc4c32f25b3a5c2c11574e773e2bd85d14d39dd6084679d3417ebb9735d,UNSPECIFIED_BY_PRIMARY_ARCHIVE
